sz,sa,sx,sy,date,subsystem,utb_ms,ute_ms,type,flagcomms,description,sunmars_km,eclipseduration_min,solarconstantmars,sunmarsearthangle_deg,earthmars_km,occultationduration_min
0.0,0.0,0.0,0.0,2009-05-16 00:00,1,0,0,1,1,1,207295747.453742,18.9666666666667,711.411264593637,26.2259512676828,306312489.279288,0.0
0.0,0.0,0.0,0.0,2009-05-17 00:00,1,0,0,1,1,1,207349340.661388,17.9666666666667,711.043557763994,26.3558425063742,305853221.99826,0.0
0.0,0.0,0.0,0.0,2009-05-18 00:00,1,0,0,1,1,1,207405001.228366,17.1666666666667,710.66196834471,26.48537830157,305392687.727031,0.0
0.0,0.0,0.0,0.0,2009-05-19 00:00,1,0,0,1,1,1,207462721.269673,16.1166666666667,710.266584232074,26.6145563553457,304930810.441903,0.0
0.0,0.0,0.0,0.0,2009-05-20 00:00,1,0,0,1,1,1,207522492.622711,15.2166666666667,709.857496230046,26.7433729637519,304467516.477582,0.0
0.0,0.0,0.0,0.0,2009-05-21 00:00,1,0,0,1,1,1,207584306.849779,14.0833333333333,709.434798002421,26.8718229173472,304002736.240405,0.0
0.0,0.0,0.0,0.0,2009-05-22 00:00,1,0,0,1,1,1,207648155.240629,13.0666666666667,708.998586023716,26.9998994954526,303536406.615938,0.0
0.0,0.0,0.0,0.0,2009-05-23 00:00,1,0,0,1,1,1,207714028.8151,11.7666666666667,708.548959528845,27.1275946517385,303068473.916384,0.0
0.0,0.0,0.0,0.0,2009-05-24 00:00,1,0,0,1,1,1,207781918.325826,10.5833333333333,708.086020461624,27.2548994823984,302598896.857098,0.0
0.0,0.0,0.0,0.0,2009-05-25 00:00,1,0,0,1,1,1,207851814.261006,8.98333333333333,707.609873422163,27.3818050087033,302127648.692313,0.0
0.0,0.0,0.0,0.0,2009-05-26 00:00,1,0,0,1,1,1,207923706.847246,7.46666666666667,707.120625613173,27.5083031907107,301654717.526193,0.0
0.0,0.0,0.0,0.0,2009-05-27 00:00,1,0,0,1,1,1,207997586.052462,4.96666666666667,706.61838678527,27.6343879635934,301180104.183075,0.0
0.0,0.0,0.0,0.0,2009-05-28 00:00,1,0,0,1,1,1,208073441.58885,1.1,706.103269181307,27.7600560338212,300703817.829526,0.0
0.0,0.0,0.0,0.0,2009-05-29 00:00,1,0,0,1,1,1,208151262.915917,0.0,705.575387479791,27.8853072420793,300225870.368507,0.0
0.0,0.0,0.0,0.0,2009-05-30 00:00,1,0,0,1,1,1,208231039.24357,0.0,705.034858737441,28.0101444586255,299746270.964996,0.0
0.0,0.0,0.0,0.0,2009-05-31 00:00,1,0,0,1,1,1,208312759.535261,0.0,704.481802330933,28.1345731263223,299265021.763727,0.0
0.0,0.0,0.0,0.0,2009-06-01 00:00,1,0,0,1,1,1,208396412.511194,0.0,703.916339897894,28.2586006307956,298782115.219822,0.0
0.0,0.0,0.0,0.0,2009-06-02 00:00,1,0,0,1,1,1,208481986.651576,0.0,703.33859527719,28.3822356532455,298297532.898636,0.0
0.0,0.0,0.0,0.0,2009-06-03 00:00,1,0,0,1,1,1,208569470.19993,0.0,702.748694448565,28.5054875957909,297811245.327749,0.0
0.0,0.0,0.0,0.0,2009-06-04 00:00,1,0,0,1,1,1,208658851.166448,0.0,702.146765471687,28.6283661078648,297323212.475104,0.0
0.0,0.0,0.0,0.0,2009-06-05 00:00,1,0,0,1,1,1,208750117.3314,0.0,701.532938424647,28.7508807059331,296833384.55032,0.0
0.0,0.0,0.0,0.0,2009-06-06 00:00,1,0,0,1,1,1,208843256.24858,0.0,700.907345341971,28.8730404670645,296341702.965117,0.0
0.0,0.0,0.0,0.0,2009-06-07 00:00,1,0,0,1,1,1,208938255.248802,0.0,700.270120152201,28.99485377995,295848101.384406,0.0
0.0,0.0,0.0,0.0,2009-06-08 00:00,1,0,0,1,1,1,209035101.443437,0.0,699.621398615075,29.1163281449108,295352506.840141,0.0
0.0,0.0,0.0,0.0,2009-06-09 00:00,1,0,0,1,1,1,209133781.727983,0.0,698.9613182584,29.2374700204762,294854840.879644,0.0
0.0,0.0,0.0,0.0,2009-06-10 00:00,1,0,0,1,1,1,209234282.785682,0.0,698.290018314621,29.358284715265,294355020.70242,0.0
0.0,0.0,0.0,0.0,2009-06-11 00:00,1,0,0,1,1,1,209336591.091161,0.0,697.607639657195,29.4787763203115,293852960.226186,0.0
0.0,0.0,0.0,0.0,2009-06-12 00:00,1,0,0,1,1,1,209440692.914121,0.0,696.91432473671,29.5989476708129,293348571.027907,0.0
0.0,0.0,0.0,0.0,2009-06-13 00:00,1,0,0,1,1,1,209546574.323045,0.0,696.210217516972,29.7188003203355,292841763.132606,0.0
0.0,0.0,0.0,0.0,2009-06-14 00:00,1,0,0,1,1,1,209654221.188935,0.0,695.495463410975,29.8383345071818,292332445.668243,0.0
0.0,0.0,0.0,0.0,2009-06-15 00:00,1,0,0,1,1,1,209763619.189087,0.0,694.770209216819,29.9575490934699,291820527.461924,0.0
0.0,0.0,0.0,0.0,2009-06-16 00:00,1,0,0,1,1,1,209874753.810889,0.0,694.034603053641,30.0764414637648,291305917.714131,0.0
0.0,0.0,0.0,0.0,2009-06-17 00:00,1,0,0,1,1,1,209987610.355636,0.0,693.288794297622,30.1950073834217,290788526.944902,0.0
0.0,0.0,0.0,0.0,2009-06-18 00:00,1,0,0,1,1,1,210102173.942378,0.0,692.532933518093,30.3132408393548,290268268.441738,0.0
0.0,0.0,0.0,0.0,2009-06-19 00:00,1,0,0,1,1,1,210218429.511784,0.0,691.767172413782,30.4311339189384,289745060.418323,0.0
0.0,0.0,0.0,0.0,2009-06-20 00:00,1,0,0,1,1,1,210336361.830028,0.0,690.991663749253,30.5486768218633,289218828.958508,0.0
0.0,0.0,0.0,0.0,2009-06-21 00:00,1,0,0,1,1,1,210455955.492692,0.0,690.206561291557,30.6658581281636,288689511.514841,0.0
0.0,0.0,0.0,0.0,2009-06-22 00:00,1,0,0,1,1,1,210577194.928693,0.0,689.412019747139,30.7826654307655,288157060.270311,0.0
0.0,0.0,0.0,0.0,2009-06-23 00:00,1,0,0,1,1,1,210700064.404227,0.0,688.608194699051,30.8990863491464,287621444.241594,0.0
0.0,0.0,0.0,0.0,2009-06-24 00:00,1,0,0,1,1,1,210824548.026725,0.0,687.795242544466,31.0151097772388,287082648.960776,0.0
0.0,0.0,0.0,0.0,2009-06-25 00:00,1,0,0,1,1,1,210950629.748831,0.0,686.97332043258,31.1307270627657,286540673.203403,0.0
0.0,0.0,0.0,0.0,2009-06-26 00:00,1,0,0,1,1,1,211078293.3724,0.0,686.14258620288,31.2459327856487,285995523.354088,0.0
0.0,0.0,0.0,0.0,2009-06-27 00:00,1,0,0,1,1,1,211207522.552499,0.0,685.303198323852,31.360724948509,285447206.937191,0.0
0.0,0.0,0.0,0.0,2009-06-28 00:00,1,0,0,1,1,1,211338300.801434,0.0,684.455315832128,31.4751046235875,284895726.972588,0.0
0.0,0.0,0.0,0.0,2009-06-29 00:00,1,0,0,1,1,1,211470611.492785,0.0,683.599098272152,31.5890752685451,284341078.167543,0.0
0.0,0.0,0.0,0.0,2009-06-30 00:00,1,0,0,1,1,1,211604437.865448,0.0,682.73470563635,31.7026419535265,283783245.07827,0.0
0.0,0.0,0.0,0.0,2009-07-01 00:00,1,0,0,1,1,1,211739763.027687,0.0,681.862298305905,31.815810668669,283222201.781496,0.0
0.0,0.0,0.0,0.0,2009-07-02 00:00,1,0,0,1,1,1,211876569.961182,0.0,680.982036992176,31.9285877823238,282657912.425307,0.0
0.0,0.0,0.0,0.0,2009-07-03 00:00,1,0,0,1,1,1,212014841.525069,0.0,680.094082678825,32.0409796476373,282090332.140339,0.0
0.0,0.0,0.0,0.0,2009-07-04 00:00,1,0,0,1,1,1,212154560.459964,0.0,679.198596564737,32.1529923209789,281519407.998011,0.0
0.0,0.0,0.0,0.0,2009-07-05 00:00,1,0,0,1,1,1,212295709.391963,0.0,678.29574000781,32.2646313501524,280945079.884494,0.0
0.0,0.0,0.0,0.0,2009-07-06 00:00,1,0,0,1,1,1,212438270.836592,0.0,677.385674469724,32.3759015994686,280367281.276597,0.0
0.0,0.0,0.0,0.0,2009-07-07 00:00,1,0,0,1,1,1,212582227.202716,0.0,676.468561461731,32.4868070922867,279785939.96047,0.0
0.0,0.0,0.0,0.0,2009-07-08 00:00,1,0,0,1,1,1,212727560.796393,0.0,675.544562491554,32.5973508636016,279200978.742605,0.0
0.0,0.0,0.0,0.0,2009-07-09 00:00,1,0,0,1,1,1,212874253.824665,0.0,674.613839011391,32.7075348227584,278612316.184333,0.0
0.0,0.0,0.0,0.0,2009-07-10 00:00,1,0,0,1,1,1,213022288.399291,0.0,673.676552367057,32.8173596285305,278019867.36435,0.0
0.0,0.0,0.0,0.0,2009-07-11 00:00,1,0,0,1,1,1,213171646.540434,0.0,672.732863748218,32.926824576295,277423544.654216,0.0
0.0,0.0,0.0,0.0,2009-07-12 00:00,1,0,0,1,1,1,213322310.180295,0.0,671.782934139653,33.0359274918084,276823258.49078,0.0
0.0,0.0,0.0,0.0,2009-07-13 00:00,1,0,0,1,1,1,213474261.16673,0.0,670.826924273505,33.1446646208752,276218918.152131,0.0
0.0,0.0,0.0,0.0,2009-07-14 00:00,1,0,0,1,1,1,213627481.266829,0.0,669.864994582458,33.2530305020778,275610432.589133,0.0
0.0,0.0,0.0,0.0,2009-07-15 00:00,1,0,0,1,1,1,213781952.170514,0.0,668.897305153684,33.3610178138602,274997711.425583,0.0
0.0,0.0,0.0,0.0,2009-07-16 00:00,1,0,0,1,1,1,213937655.494121,0.0,667.924015683623,33.4686172008165,274380666.301874,0.0
0.0,0.0,0.0,0.0,2009-07-17 00:00,1,0,0,1,1,1,214094572.783994,0.0,666.945285433532,33.5758171098593,273759212.772339,0.0
0.0,0.0,0.0,0.0,2009-07-18 00:00,1,0,0,1,1,1,214252685.520085,0.0,665.961273185821,33.6826037049821,273133272.927347,0.0
0.0,0.0,0.0,0.0,2009-07-19 00:00,1,0,0,1,1,1,214411975.119557,0.0,664.972137201181,33.7889609712059,272502778.732757,0.0
0.0,0.0,0.0,0.0,2009-07-20 00:00,1,0,0,1,1,1,214572422.940387,0.0,663.978035176562,33.8948711398444,271867675.714641,0.0
0.0,0.0,0.0,0.0,2009-07-21 00:00,1,0,0,1,1,1,214734010.284957,0.0,662.979124204019,34.0003155290347,271227926.125876,0.0
0.0,0.0,0.0,0.0,2009-07-22 00:00,1,0,0,1,1,1,214896718.403641,0.0,661.9755607305,34.1052757654933,270583510.371113,0.0
0.0,0.0,0.0,0.0,2009-07-23 00:00,1,0,0,1,1,1,215060528.498359,0.0,660.967500518582,34.2097351638655,269934425.630169,0.0
0.0,0.0,0.0,0.0,2009-07-24 00:00,1,0,0,1,1,1,215225421.72612,0.0,659.955098608215,34.313679899381,269280681.494644,0.0
0.0,0.0,0.0,0.0,2009-07-25 00:00,1,0,0,1,1,1,215391379.202521,0.0,658.938509279492,34.4170996411911,268622293.637352,0.0
0.0,0.0,0.0,0.0,2009-07-26 00:00,1,0,0,1,1,1,215558382.005222,0.0,657.917886016465,34.5199875254416,267959277.283337,0.0
0.0,0.0,0.0,0.0,2009-07-27 00:00,1,0,0,1,1,1,215726411.177378,0.0,656.893381472019,34.6223396002506,267291642.064662,0.0
0.0,0.0,0.0,0.0,2009-07-28 00:00,1,0,0,1,1,1,215895447.731037,0.0,655.86514743383,34.7241540132673,266619388.981264,0.0
0.0,0.0,0.0,0.0,2009-07-29 00:00,1,0,0,1,1,1,216065472.650492,0.0,654.833334791392,34.8254301955057,265942509.309358,0.0
0.0,0.0,0.0,0.0,2009-07-30 00:00,1,0,0,1,1,1,216236466.895597,0.0,653.798093504124,34.9261681906349,265260984.82746,0.0
0.0,0.0,0.0,0.0,2009-07-31 00:00,1,0,0,1,1,1,216408411.405031,0.0,652.759572570561,35.0263681715984,264574788.683686,0.0
0.0,0.0,0.0,0.0,2009-08-01 00:00,1,0,0,1,1,1,216581287.099528,0.0,651.717919998625,35.1260301187293,263883886.409389,0.0
0.0,0.0,0.0,0.0,2009-08-02 00:00,1,0,0,1,1,1,216755074.885055,0.0,650.673282776956,35.2251536069324,263188236.809721,0.0
0.0,0.0,0.0,0.0,2009-08-03 00:00,1,0,0,1,1,1,216929755.655948,0.0,649.62580684733,35.3237376491729,262487792.641044,0.0
0.0,0.0,0.0,0.0,2009-08-04 00:00,1,0,0,1,1,1,217105310.298003,0.0,648.575637078127,35.4217805552553,261782501.098359,0.0
0.0,0.0,0.0,0.0,2009-08-05 00:00,1,0,0,1,1,1,217281719.691519,0.0,647.52291723886,35.519279780081,261072304.193601,0.0
0.0,0.0,0.0,0.0,2009-08-06 00:00,1,0,0,1,1,1,217458964.714296,0.0,646.467789975751,35.6162317500344,260357139.122766,0.0
0.0,0.0,0.0,0.0,2009-08-07 00:00,1,0,0,1,1,1,217637026.244584,0.0,645.410396788346,35.7126316677442,259636938.709261,0.0
0.0,0.0,0.0,0.0,2009-08-08 00:00,1,0,0,1,1,1,217815885.163985,0.0,644.350878007173,35.8084733028518,258911631.983462,0.0
0.0,0.0,0.0,0.0,2009-08-09 00:00,1,0,0,1,1,1,217995522.360312,0.0,643.289372772407,35.903748778855,258181144.926378,0.0
0.0,0.0,0.0,0.0,2009-08-10 00:00,1,0,0,1,1,1,218175918.730393,0.0,642.226019013562,35.9984483639786,257445401.381894,0.0
0.0,0.0,0.0,0.0,2009-08-11 00:00,1,0,0,1,1,1,218357055.182828,0.0,641.160953430174,36.0925602694427,256704324.139074,0.0
0.0,0.0,0.0,0.0,2009-08-12 00:00,1,0,0,1,1,1,218538912.640705,0.0,640.094311473481,36.1860704551292,255957836.20916,0.0
0.0,0.0,0.0,0.0,2009-08-13 00:00,1,0,0,1,1,1,218721472.044256,0.0,639.02622732908,36.278962445218,255205862.365938,0.0
0.0,0.0,0.0,0.0,2009-08-14 00:00,1,0,0,1,1,1,218904714.353472,0.0,637.956833900546,36.3712171693666,254448331.063802,0.0
0.0,0.0,0.0,0.0,2009-08-15 00:00,1,0,0,1,1,1,219088620.550671,0.0,636.886262794001,36.4628128708202,253685176.858712,0.0
0.0,0.0,0.0,0.0,2009-08-16 00:00,1,0,0,1,1,1,219273171.64301,0.0,635.814644303622,36.5537251582029,252916343.381632,0.0
0.0,0.0,0.0,0.0,2009-08-17 00:00,1,0,0,1,1,1,219458348.664955,0.0,634.74210739807,36.6439273085136,252141786.700154,0.0
0.0,0.0,0.0,0.0,2009-08-18 00:00,1,0,0,1,1,1,219644132.680706,0.0,633.668779707818,36.7333909265709,251361478.548289,0.0
0.0,0.0,0.0,0.0,2009-08-19 00:00,1,0,0,1,1,1,219830504.786561,0.0,632.594787513374,36.8220869968829,250575408.524626,0.0
0.0,0.0,0.0,0.0,2009-08-20 00:00,1,0,0,1,1,1,220017446.113251,0.0,631.520255734365,36.9099872188616,249783584.225583,0.0
0.0,0.0,0.0,0.0,2009-08-21 00:00,1,0,0,1,1,1,220204937.828217,0.0,630.445307919492,36.9970653501282,248986028.675968,0.0
0.0,0.0,0.0,0.0,2009-08-22 00:00,1,0,0,1,1,1,220392961.137841,0.0,629.370066237299,37.0832982066939,248182775.330432,0.0
0.0,0.0,0.0,0.0,2009-08-23 00:00,1,0,0,1,1,1,220581497.289639,0.0,628.294651467789,37.168666064762,247373861.872035,0.0
0.0,0.0,0.0,0.0,2009-08-24 00:00,1,0,0,1,1,1,220770527.574399,0.0,627.219182994816,37.2531524351679,246559324.408656,0.0
0.0,0.0,0.0,0.0,2009-08-25 00:00,1,0,0,1,1,1,220960033.328279,0.0,626.143778799277,37.3367433953196,245739193.263465,0.0
0.0,0.0,0.0,0.0,2009-08-26 00:00,1,0,0,1,1,1,221149995.934867,0.0,625.068555453069,37.4194267492376,244913490.740355,0.0
0.0,0.0,0.0,0.0,2009-08-27 00:00,1,0,0,1,1,1,221340396.827182,0.0,623.99362811379,37.5011912397277,244082230.549637,0.0
0.0,0.0,0.0,0.0,2009-08-28 00:00,1,0,0,1,1,1,221531217.489644,0.0,622.919110520183,37.5820259303504,243245418.268889,0.0
0.0,0.0,0.0,0.0,2009-08-29 00:00,1,0,0,1,1,1,221722439.46,0.0,621.845114988283,37.6619197785412,242403052.23723,0.0
0.0,0.0,0.0,0.0,2009-08-30 00:00,1,0,0,1,1,1,221914044.331198,0.0,620.771752408278,37.7408613639218,241555124.462322,0.0
0.0,0.0,0.0,0.0,2009-08-31 00:00,1,0,0,1,1,1,222106013.753227,0.0,619.69913224204,37.8188387142105,240701621.318444,0.0
0.0,0.0,0.0,0.0,2009-09-01 00:00,1,0,0,1,1,1,222298329.434911,0.0,618.627362521332,37.8958391711879,239842523.970062,0.0
0.0,0.0,0.0,0.0,2009-09-02 00:00,1,0,0,1,1,1,222490973.145666,0.0,617.556549846658,37.9718492491722,238977808.560323,0.0
0.0,0.0,0.0,0.0,2009-09-03 00:00,1,0,0,1,1,1,222683926.717203,0.0,616.486799386755,38.0468544523355,238107446.268883,0.0
0.0,0.0,0.0,0.0,2009-09-04 00:00,1,0,0,1,1,1,222877172.045203,0.0,615.418214878694,38.1208390327192,237231403.378652,0.0
0.0,0.0,0.0,0.0,2009-09-05 00:00,1,0,0,1,1,1,223070691.090943,0.0,614.350898628594,38.1937856871185,236349641.499963,0.0
0.0,0.0,0.0,0.0,2009-09-06 00:00,1,0,0,1,1,1,223264465.882882,0.0,613.284951512915,38.2656752065951,235462118.083216,0.0
0.0,0.0,0.0,0.0,2009-09-07 00:00,1,0,0,1,1,1,223458478.518207,0.0,612.22047298033,38.336486104678,234568787.309514,0.0
0.0,0.0,0.0,0.0,2009-09-08 00:00,1,0,0,1,1,1,223652711.164334,0.0,611.157561054149,38.4061942565699,233669601.393586,0.0
0.0,0.0,0.0,0.0,2009-09-09 00:00,1,0,0,1,1,1,223847146.060376,0.0,610.096312335285,38.4747725810057,232764512.282072,0.0
0.0,0.0,0.0,0.0,2009-09-10 00:00,1,0,0,1,1,1,224041765.518562,0.0,609.036822005746,38.5421907912833,231853473.701068,0.0
0.0,0.0,0.0,0.0,2009-09-11 00:00,1,0,0,1,1,1,224236551.92562,0.0,607.979183832645,38.6084152380732,230936443.505287,0.0
0.0,0.0,0.0,0.0,2009-09-12 00:00,1,0,0,1,1,1,224431487.744122,0.0,606.923490172695,38.6734088701434,230013386.292245,0.0
0.0,0.0,0.0,0.0,2009-09-13 00:00,1,0,0,1,1,1,224626555.513782,0.0,605.869831977185,38.7371313525999,229084276.23239,0.0
0.0,0.0,0.0,0.0,2009-09-14 00:00,1,0,0,1,1,1,224821737.852725,0.0,604.818298797428,38.7995393999773,228149099.986442,0.0
0.0,0.0,0.0,0.0,2009-09-15 00:00,1,0,0,1,1,1,225017017.458706,0.0,603.768978790658,38.8605873872244,227207859.411981,0.0
0.0,0.0,0.0,0.0,2009-09-16 00:00,1,0,0,1,1,1,225212377.110305,0.0,602.721958726322,38.920228272048,226260573.540219,0.0
0.0,0.0,0.0,0.0,2009-09-17 00:00,1,0,0,1,1,1,225407799.668075,0.0,601.677323992828,38.978414781338,225307279.157282,0.0
0.0,0.0,0.0,0.0,2009-09-18 00:00,1,0,0,1,1,1,225603268.075648,0.0,600.635158604688,39.0351006973666,224348029.431056,0.0
0.0,0.0,0.0,0.0,2009-09-19 00:00,1,0,0,1,1,1,225798765.360828,0.0,599.595545210003,39.0902419840678,223382890.481508,0.0
0.0,0.0,0.0,0.0,2009-09-20 00:00,1,0,0,1,1,1,225994274.636632,0.0,598.5585650983,39.1437974932733,222411936.459967,19.9666666666667
0.0,0.0,0.0,0.0,2009-09-21 00:00,1,0,0,1,1,1,226189779.102317,0.0,597.524298208699,39.195729111244,221435244.221914,36.05
0.0,0.0,0.0,0.0,2009-09-22 00:00,1,0,0,1,1,1,226385262.044369,0.0,596.492823138387,39.2460013886709,220452888.732086,43.9666666666667
0.0,0.0,0.0,0.0,2009-09-23 00:00,1,0,0,1,1,1,226580706.837471,0.0,595.464217151364,39.2945808407883,219464939.926637,52.0166666666667
0.0,0.0,0.0,0.0,2009-09-24 00:00,1,0,0,1,1,1,226776096.945456,0.0,594.438556187421,39.34143514507,218471461.164221,56.9333333333333
0.0,0.0,0.0,0.0,2009-09-25 00:00,1,0,0,1,1,1,226971415.922238,0.0,593.415914871342,39.3865324135723,217472508.942284,62.3666666666667
0.0,0.0,0.0,0.0,2009-09-26 00:00,1,0,0,1,1,1,227166647.412733,0.0,592.396366522286,39.4298406293924,216468133.368903,65.8666666666667
0.0,0.0,0.0,0.0,2009-09-27 00:00,1,0,0,1,1,1,227361775.153768,0.0,591.37998316333,39.4713272592945,215458378.914168,69.8333333333333
0.0,0.0,0.0,0.0,2009-09-28 00:00,1,0,0,1,1,1,227556782.974985,0.0,590.366835531167,39.5109590065032,214443285.102633,72.45
0.0,0.0,0.0,0.0,2009-09-29 00:00,1,0,0,1,1,1,227751654.79973,0.0,589.356993085949,39.5487016464109,213422886.960578,74.7333333333333
0.0,0.0,0.0,0.0,2009-09-30 00:00,1,0,0,1,1,1,227946374.645934,0.0,588.350524021283,39.5845198834856,212397215.159801,77.4
0.0,0.0,0.0,0.0,2009-10-01 00:00,1,0,0,1,1,1,228140926.626965,0.0,587.34749527442,39.6183771719568,211366295.9,79.1
0.0,0.0,0.0,0.0,2009-10-02 00:00,1,0,0,1,1,1,228335294.95246,0.0,586.347972536659,39.650235452678,210330150.653186,81.1166666666667
0.0,0.0,0.0,0.0,2009-10-03 00:00,1,0,0,1,1,1,228529463.929109,0.0,585.352020264024,39.6800547746333,209288795.960473,82.3666666666667
0.0,0.0,0.0,0.0,2009-10-04 00:00,1,0,0,1,1,1,228723417.961387,0.0,584.359701688277,39.707792793772,208242243.516632,83.8333333333333
0.0,0.0,0.0,0.0,2009-10-05 00:00,1,0,0,1,1,1,228917141.552223,0.0,583.371078828296,39.7334041738981,207190500.781836,84.7166666666667
0.0,0.0,0.0,0.0,2009-10-06 00:00,1,0,0,1,1,1,229110619.303588,0.0,582.386212501864,39.756839948807,206133572.303372,85.7333333333333
0.0,0.0,0.0,0.0,2009-10-07 00:00,1,0,0,1,1,1,229303835.917017,0.0,581.405162337869,39.7780469312276,205071461.809557,86.3333333333333
0.0,0.0,0.0,0.0,2009-10-08 00:00,1,0,0,1,1,1,229496776.194037,0.0,580.42798678891,39.7969672612119,204004174.980944,86.9333333333333
0.0,0.0,0.0,0.0,2009-10-09 00:00,1,0,0,1,1,1,229689425.036544,0.0,579.454743144237,39.8135381700002,202931722.662818,87.2833333333333
0.0,0.0,0.0,0.0,2009-10-10 00:00,1,0,0,1,1,1,229881767.447105,0.0,578.485487542994,39.8276920021878,201854124.207824,87.5666666666667
0.0,0.0,0.0,0.0,2009-10-11 00:00,1,0,0,1,1,1,230073788.529219,0.0,577.520274987651,39.8393565045827,200771410.64179,87.6833333333333
0.0,0.0,0.0,0.0,2009-10-12 00:00,1,0,0,1,1,1,230265473.487553,0.0,576.559159357582,39.8484553676701,199683627.396231,87.7333333333333
0.0,0.0,0.0,0.0,2009-10-13 00:00,1,0,0,1,1,1,230456807.628145,0.0,575.602193422686,39.8549089963424,198590836.392728,87.7
0.0,0.0,0.0,0.0,2009-10-14 00:00,1,0,0,1,1,1,230647776.358609,0.0,574.649428857026,39.8586354784629,197493117.264858,87.5833333333333
0.0,0.0,0.0,0.0,2009-10-15 00:00,1,0,0,1,1,1,230838365.188332,0.0,573.700916252406,39.8595516965593,196390567.483883,87.3166666666667
0.0,0.0,0.0,0.0,2009-10-16 00:00,1,0,0,1,1,1,231028559.72868,0.0,572.756705131891,39.8575744834422,195283301.186147,87.0166666666667
0.0,0.0,0.0,0.0,2009-10-17 00:00,1,0,0,1,1,1,231218345.693193,0.0,571.816843963299,39.8526216723779,194171446.655401,86.55
0.0,0.0,0.0,0.0,2009-10-18 00:00,1,0,0,1,1,1,231407708.89778,0.0,570.881380172637,39.844612870628,193055142.696078,86.0833333333333
0.0,0.0,0.0,0.0,2009-10-19 00:00,1,0,0,1,1,1,231596635.260924,0.0,569.950360157413,39.8334698221539,191934534.440144,85.4333333333333
0.0,0.0,0.0,0.0,2009-10-20 00:00,1,0,0,1,1,1,231785110.803879,0.0,569.023829299955,39.819116320024,190809769.297726,84.85
0.0,0.0,0.0,0.0,2009-10-21 00:00,1,0,0,1,1,1,231973121.650855,0.0,568.101831980681,39.8014777420141,189680993.685313,83.9833333333333
0.0,0.0,0.0,0.0,2009-10-22 00:00,1,0,0,1,1,1,232160654.029193,0.0,567.184411591342,39.7804803618755,188548350.881718,83.2833333333333
0.0,0.0,0.0,0.0,2009-10-23 00:00,1,0,0,1,1,1,232347694.269536,0.0,566.271610548255,39.75605060503,187411980.017937,82.5166666666667
0.0,0.0,0.0,0.0,2009-10-24 00:00,1,0,0,1,1,1,232534228.80597,0.0,565.363470305511,39.7281143794568,186272015.948208,81.4666666666667
0.0,0.0,0.0,0.0,2009-10-25 00:00,1,0,0,1,1,1,232720244.176168,0.0,564.460031368192,39.6965965502819,185128589.638533,80.6
0.0,0.0,0.0,0.0,2009-10-26 00:00,1,0,0,1,1,1,232905727.0215,0.0,563.561333305561,39.6614205679197,183981828.723862,79.4
0.0,0.0,0.0,0.0,2009-10-27 00:00,1,0,0,1,1,1,233090664.087133,0.0,562.667414764261,39.6225082177938,182831857.968895,78.4833333333333
0.0,0.0,0.0,0.0,2009-10-28 00:00,1,0,0,1,1,1,233275042.222117,0.0,561.778313481491,39.5797794349393,181678799.471793,77.1666666666667
0.0,0.0,0.0,0.0,2009-10-29 00:00,1,0,0,1,1,1,233458848.379444,0.0,560.894066298177,39.5331521138605,180522772.552861,76.1833333333333
0.0,0.0,0.0,0.0,2009-10-30 00:00,1,0,0,1,1,1,233642069.616093,0.0,560.014709172119,39.4825418387378,179363893.371245,74.75
0.0,0.0,0.0,0.0,2009-10-31 00:00,1,0,0,1,1,1,233824693.093061,0.0,559.140277191123,39.4278614620293,178202274.419855,73.7
0.0,0.0,0.0,0.0,2009-11-01 00:00,1,0,0,1,1,1,234006706.07537,0.0,558.270804586101,39.3690204767066,177038024.162708,72.1833333333333
0.0,0.0,0.0,0.0,2009-11-02 00:00,1,0,0,1,1,1,234188095.932058,0.0,557.406324744136,39.3059241674106,175871247.177878,71.0666666666667
0.0,0.0,0.0,0.0,2009-11-03 00:00,1,0,0,1,1,1,234368850.136162,0.0,556.546870221521,39.2384725928087,174702045.202438,69.5
0.0,0.0,0.0,0.0,2009-11-04 00:00,1,0,0,1,1,1,234548956.264672,0.0,555.692472756747,39.1665595345763,173530519.378277,68.3333333333333
0.0,0.0,0.0,0.0,2009-11-05 00:00,1,0,0,1,1,1,234728401.998479,0.0,554.843163283443,39.0900716162616,172356773.737239,66.7166666666667
0.0,0.0,0.0,0.0,2009-11-06 00:00,1,0,0,1,1,1,234907175.122306,0.0,553.998971943272,39.0088878060869,171180919.596755,65.5
0.0,0.0,0.0,0.0,2009-11-07 00:00,1,0,0,1,1,1,235085263.52462,0.0,553.159928098765,38.9228794483049,170003080.215835,63.85
0.0,0.0,0.0,0.0,2009-11-08 00:00,1,0,0,1,1,1,235262655.197534,0.0,552.326060346092,38.8319108395881,168823394.951539,62.6
0.0,0.0,0.0,0.0,2009-11-09 00:00,1,0,0,1,1,1,235439338.2367,0.0,551.497396527774,38.7358402397996,167642022.313288,60.9166666666667
0.0,0.0,0.0,0.0,2009-11-10 00:00,1,0,0,1,1,1,235615300.841176,6.23333333333333,550.673963745327,38.6345211369219,166459141.634025,59.6666666666667
0.0,0.0,0.0,0.0,2009-11-11 00:00,1,0,0,1,1,1,235790531.313296,17.3333333333333,549.85578837182,38.5278035886476,165274953.386752,57.9666666666667
